(5,1009)
{-132, 37, -466, 327, -282, 12}
{203, 321, -401, 426, -106, 203}
{-499, 245, -392, -123, 283, -99}
{359, -285, -68, 217, 411, -365}
{-164, 386, 85, -445, -476, -315}
{-442, -325, 311, -153, 461, -44}
{-396, 447, 340, -18, -308, 68}
{-157, 462, 480, -258, 360, -131}
{-136, -188, -144, 92, 411, 12}
{-503, 226, 104, -157, 109, -112}
{-330, -127, -280, 201, -300, 260}
{141, 72, 243, -278, -434, 429}
{228, -42, 416, -233, 465, 387}
{-418, -351, 120, -399, -477, -218}
{378, -421, -362, -416, 342, -493}
{441, -40, 282, -477, -225, 61}
{-218, -312, 3, 312, 143, 327}
{-202, -297, -165, 214, -257, 74}
{-188, -463, -93, -29, -405, -296}
{157, -42, 401, -157, 187, -295}
{-221, -440, 48, 27, 84, -387}
{-426, -173, -225, -11, -264, 79}
{-106, -504, 424, -430, -116, 471}
{-303, -55, 401, 423, 101, 386}
{367, -222, -126, -491, -171, 450}
{-418, -370, -150, -212, -158, -427}
{310, -330, 229, -408, 224, 391}
{368, -208, -162, 473, -99, 55}
{-316, -64, 477, 355, 90, -84}
{149, -19, 226, 181, -50, 251}
{32, -176, -347, -478, 467, -70}
{298, -99, 446, 227, 90, -95}
{-422, 171, -502, 76, 152, 411}
{-286, -180, -211, -288, 92, 172}
{-502, -245, 328, 260, 343, 371}
{375, -277, 383, -408, 327, 25}
{-43, -121, 337, 39, 197, 20}
{119, -201, 254, -260, -443, -383}
{-70, -287, -22, -211, -90, -221}
{-411, 223, 149, 350, -206, -345}
{-53, 83, 297, 400, -54, 418}
{354, 494, 386, -351, 450, -49}
{-301, 76, 438, -84, 420, 253}
{-26, 314, -229, 410, 21, -84}
{193, -336, -425, 106, 311, 340}
{-324, -67, 430, 350, 188, 63}
{351, -368, 3, -270, -400, -379}
{-33, 26, -346, 325, 383, 261}
{307, 401, 250, 29, 244, -56}
{488, -165, 194, -224, -304, -360}
{15, -123, -255, 406, 156, -222}
{57, -120, 114, 239, -351, -207}
{213, 50, 25, 173, 113, 246}
{-223, -408, -348, 226, -2, -189}
{105, -168, -106, 190, -398, 416}
{447, -236, 180, 49, -211, -227}
{464, -200, 90, -257, -46, -302}
{199, -385, 333, 501, -399, 155}
{-362, -88, 88, -305, -350, -285}
{-355, -81, -302, 492, -236, -61}
{-416, -42, -467, 417, 418, -467}
{131, 69, -378, 88, -7, -416}
{492, 430, 319, -361, -477, -44}
{-173, -36, -382, 148, -10, -397}
{-218, -222, -14, 280, 118, 288}
{81, 218, 436, 494, -483, 337}
{-366, -389, 310, -216, 246, -21}
{-326, 401, 444, -21, 5, -26}
{42, 34, -294, -458, -461, 244}
{203, 304, 464, -276, 151, -293}
{318, -349, -92, -109, -187, -168}
{28, 169, 425, -141, -440, -402}
{141, -341, -158, 297, -4, -334}
{-234, -468, -493, -460, 330, -112}
{-235, -239, 37, 46, 446, -61}
{266, -61, -319, -53, 309, 63}
{-245, 163, 413, 51, 193, 123}
{455, -144, -473, -276, -399, -438}
{-462, -94, 367, 194, 347, -103}
{-66, 43, 54, 189, 184, -144}
{-158, -285, -18, -242, 28, -25}
{-181, -66, -490, -419, 312, 32}
{441, -181, 219, -278, -141, 113}
{-277, 399, -85, -282, 77, 407}
{-112, 142, 132, -214, 361, 451}
{360, 266, 251, -74, 61, 311}
{98, -276, 249, -219, 376, -282}
{262, 480, 117, -400, 287, 497}
{330, 94, 326, 363, 284, -452}
{-82, 287, -503, 164, 472, 260}
{484, 255, 500, -370, 285, -400}
{359, -383, 209, 68, 487, 499}
{-291, -150, 347, -98, -76, 226}
{-491, 481, -32, 96, -499, 123}
{-255, -109, -108, 273, 176, -116}
{310, 252, 383, 179, -71, 186}
{109, -395, -275, 385, -141, 318}
{294, 411, -372, 55, -83, -129}
{-398, 73, 463, 169, 459, -123}
{-166, -446, 102, 464, 162, 278}
{122, 265, 123, 437, -163, -225}
{-350, 262, 457, 56, 462, -386}
{293, 133, -213, -10, 69, -74}
{370, -307, 174, 353, -362, -380}
{-97, -470, -461, 296, 224, 204}
{-285, -243, -424, -163, 144, 355}
{296, 27, 478, 314, -482, 417}
{99, -111, -167, 273, -276, -392}
{-425, 299, -407, -342, 59, 346}
{-169, -336, -299, 183, -79, 262}
{-223, 35, -461, 6, -220, 311}
{-137, 310, -172, -257, 422, -479}
{-209, -157, 397, -33, -469, -190}
{280, 325, 231, 260, -249, -217}
{-22, 295, -439, 21, -123, 460}
{-403, -270, 304, 244, 477, 488}
{80, 219, 322, 379, -312, -78}
{439, -164, -111, 9, 160, -389}
{-78, 144, -89, -349, 165, 167}
{378, -347, 198, 50, -6, -424}
{299, 355, -470, 470, 95, 146}
{-397, -414, 387, 186, 118, 350}
{-142, -411, -316, 183, -281, 156}
{458, 166, -41, -9, -62, 194}
{-32, -7, 399, 435, 487, -335}
{272, 269, -23, 75, -132, -52}
{-87, 172, 341, 332, -444, 326}
{353, -272, -215, -336, 46, 458}
{459, 65, 154, -181, 121, -202}
{359, 189, 438, 111, -380, 368}
{383, 249, -55, 115, 185, -361}
{346, -350, -112, 173, 172, -339}
{268, 188, -261, 341, -94, 436}
{-456, 310, -239, 430, 376, -51}
{-499, -68, 182, -140, 106, 407}
{-492, 347, 405, -272, 319, -307}
{151, 73, 38, 361, -495, 113}
{265, 463, 190, -312, 412, 130}
{198, 80, 266, -259, 391, -173}
{447, 408, 61, -138, -456, 247}
{475, 117, -23, -278, -35, 293}
{-237, -85, -245, 127, 405, -33}
{328, 115, 353, 98, -480, -431}
{51, 192, -39, -94, 443, 320}
{-410, -31, -188, 136, 314, -28}
{140, -198, 290, -107, -103, 131}
{45, 139, -467, 344, 288, -57}
{-218, 176, -87, -363, -233, 319}
{-220, -255, -475, -177, -498, -203}
{163, 343, 9, 352, 273, 292}
{-446, -249, -211, -466, 93, -40}
{-3, 3, 49, 139, 164, 400}
{415, 144, 438, -207, 106, -107}
{367, 45, -483, -352, 375, 492}
{-302, 498, 261, 147, -115, 55}
{-376, 12, -28, -425, -209, 11}
{299, -230, -147, 21, -38, -296}
{106, 232, 37, -141, -493, -294}
{-31, 209, -370, 410, 38, -361}
{423, 262, 61, 195, 306, -349}
{-212, -301, -484, -475, -457, 38}
{-477, -53, -32, -134, -362, 159}
{229, -379, 413, -364, 494, 227}
{-217, -435, 295, -415, -158, -408}
{-392, 233, 293, 33, 400, -220}
{-308, 424, 440, 384, -476, 481}
{-24, 337, 398, 121, 293, -473}
{231, 236, 50, 6, -216, 240}
{37, -308, 227, 112, -51, -336}
{-354, 182, 86, 278, -183, 464}
{106, -215, -7, 116, 444, 324}
{-114, -272, -190, -166, -500, 142}
{137, -340, -497, -366, 306, -394}
{-412, -113, 135, -418, -192, -103}
{-488, -126, 271, -433, 319, -56}
{-90, -412, -249, 220, 323, 147}
{327, 305, -34, 391, 134, 267}
{30, -69, -454, 85, -318, 23}
{-407, -467, -190, 117, 132, 419}
{-229, 325, -271, -47, -309, 61}
{76, -308, 15, 41, -204, 238}
{-108, 62, 423, -382, 145, 121}
{420, 405, 412, -213, 462, 51}
{-25, 487, -287, -472, 281, -43}
{-406, 174, 92, 62, -336, -15}
{-231, -481, -154, 292, 320, -316}
{-438, -75, -419, -19, 205, 414}
{-170, 231, -199, -252, -409, 118}
{-311, -363, -488, 162, -300, 408}
{-401, -378, -13, 244, 498, -14}
{187, 78, -482, 229, -189, 343}
{146, -20, 380, -491, -28, 89}
{208, 221, -76, 73, -232, -42}
{172, -360, -131, 439, -431, 168}
{235, 347, -113, 151, -313, -309}
{74, -355, -310, -359, -226, 347}
{107, -251, -48, -240, 334, -379}
{-483, -352, 219, 111, -381, -203}
{-418, 175, -421, 134, -417, 499}
{-452, 392, -242, 235, -209, 341}
{308, -218, -260, -125, 66, 194}
{-214, 230, 7, 48, 109, 85}
{-245, 306, -325, -63, -301, 503}
{144, 20, -384, -465, 127, -257}
{-215, -319, 371, -366, 106, -143}
{-347, -416, -203, -15, -488, -62}
{-135, 405, 503, 104, -472, -383}
{486, -104, 182, 472, -36, -412}
{286, -13, -94, -168, 79, 101}
{247, 387, 398, 474, -139, -153}
{105, -441, -283, 188, 416, 111}
{342, -470, -253, -479, 83, 329}
{217, 274, 277, 361, 126, -77}
{-372, 13, 245, 315, 47, -227}
{300, -407, 91, 152, 214, -282}
{-101, 327, -31, 173, -264, 424}
{-380, 188, -236, 315, 386, -146}
{266, 4, 102, -58, -96, -221}
{338, -269, 292, 35, 78, 33}
{18, 217, -492, -231, -195, 477}
{123, 499, -377, 433, 111, -275}
{297, -489, -498, -189, -465, 264}
{223, 368, -150, 141, 429, 47}
{46, -493, 308, -16, 434, -49}
{498, -199, -211, -78, -222, 500}
{-456, -389, -146, 195, 127, 280}
{375, 97, 272, -130, -417, 113}
{277, -31, 21, 204, -317, -290}
{-358, -497, 438, 349, 328, 323}
{221, 351, -410, -270, -169, -142}
{-254, 456, -356, -485, 342, 2}
{108, -411, -124, 90, -264, 222}
{-242, 146, -182, 0, -22, 410}
{43, 280, -494, -323, -27, 329}
{136, 405, 18, -53, -288, -367}
{-63, 63, -402, -128, -332, -246}
{240, -291, 139, 325, -153, 458}
{276, 137, 64, 413, 450, -402}
{86, 53, -398, 220, -132, -331}
{327, 278, 413, 251, -123, 499}
{177, 398, 297, -132, 389, -398}
{91, -495, -77, 378, -319, 490}
{-263, -215, 84, -326, 268, -421}
{-321, 339, -218, -440, -444, 238}
{264, -367, -379, 289, 32, 409}
{-61, 384, 422, 202, 374, 212}
{-161, -207, -285, 25, -228, -81}
{-359, -319, 256, -442, 95, -289}
{280, 425, -129, 386, -452, 171}
{354, -443, -301, -146, -154, -430}
{439, -326, -39, 323, -85, 123}
{-161, 345, 472, -88, -193, 132}
{-108, 275, -99, -346, 485, 451}
{436, -339, -306, -282, -243, 10}
{-294, -204, 448, -122, 292, 124}
{-472, 164, -36, 124, -55, 440}
{111, -119, -370, 442, -66, 47}
{-256, -4, 322, -149, -239, 159}
{-73, -417, -418, -407, -75, 171}
{29, -403, 400, -9, 46, -202}
{-251, -407, -490, -156, -224, 104}
{-187, -332, -30, -453, 319, 295}
{391, -29, 390, 44, 461, 448}
{-476, -94, -270, 39, -102, -275}
{-50, 19, -380, -95, -465, -476}
{-340, -204, 126, 493, 434, -18}
{-220, -291, 61, -381, -392, -263}
{-191, 134, -389, -265, 488, -202}
{-286, -108, -119, 298, 263, 279}
{-69, 287, -330, -246, -108, 420}
{188, 274, 59, -393, 317, 69}
{-171, 152, 107, -407, -213, 113}
{263, -478, 363, -379, -297, 37}
{365, 480, 44, -372, 355, 346}
{58, -365, 0, -219, 39, 195}
{284, 473, -280, -83, -270, 330}
{59, 8, -196, 339, 264, -212}
{256, 404, 241, -456, 9, -374}
{-38, 435, -429, 353, 191, -42}
{234, 2, 388, -74, -432, -260}
{119, -444, -132, -281, -74, 78}
{-348, -416, -388, -89, 190, -201}
{-340, -498, -435, 419, 268, -171}
{-95, 60, -239, 234, 374, 380}
{-95, -158, 496, 305, 265, -46}
{13, 383, -383, 93, -370, -80}
{-321, -119, -288, 376, -30, -491}
{134, -471, 323, -20, -104, 79}
{171, 371, -183, -500, 240, -377}
{-152, 89, 423, 412, 283, 167}
{290, -263, 205, -100, 453, -415}
{242, 99, -502, -484, -245, -468}
{227, -237, -37, 470, 248, -140}
{-201, 127, 225, -53, -82, -114}
{-53, -251, -265, 292, 462, 94}
{-316, -124, -237, 463, -438, 77}
{-81, -44, 191, -99, -423, -417}
{-432, 304, 10, 2, 99, -467}
{385, -13, -62, 240, 191, 403}
{-111, 257, 333, -403, -445, 352}
{-135, -178, 148, -102, -10, 396}
{161, 184, 374, -421, 387, 389}
{406, 408, 6, -359, 43, -176}
{-30, -23, -350, 207, -50, 205}
{293, 490, 326, 100, 200, -191}
{-315, 368, 239, 93, -102, -330}
{-410, 178, -287, 421, -55, -287}
{-67, -122, 183, -171, -88, -82}
{-124, -238, -157, 404, -178, -18}
{-440, 71, -211, 346, 146, -11}
{495, 187, -154, -63, 268, -383}
{385, -128, 50, 452, 122, -483}
{-484, 135, 424, 234, -42, 56}
{-397, 448, -369, 297, -480, 341}
{-300, 54, 138, 31, 298, -333}
{101, -22, 111, -172, 94, 249}
{249, -347, -123, -223, -404, 63}
{472, 301, 471, 79, -170, -415}
{239, -418, 300, 362, 15, 15}
{175, -388, 167, 5, -415, 449}
{423, -455, 436, -75, -18, 84}
{-57, -164, -457, -82, -447, -196}
{453, -37, -99, 133, -185, 42}
{-324, -82, 245, -407, 290, -41}
{-164, -96, -282, -309, -390, 474}
{-166, -385, 159, 373, 437, 466}
{215, 350, 253, 476, -355, 249}
{433, -368, -204, 455, -319, 269}
{389, -475, -150, 310, -475, -449}
{-497, 66, 129, -23, -428, -432}
{-283, 181, -181, -121, 455, 377}
{202, -334, 467, -410, 415, -221}
{-135, 328, -152, -32, 489, -315}
{-296, -482, 53, 331, 25, -2}
{-471, -490, 408, -300, 313, 141}
{104, 468, 216, -258, -492, -222}
{-344, 227, 503, -151, -312, 49}
{-47, -222, -354, 44, -140, -362}
{-135, -200, 135, 268, -132, -316}
{87, 45, 363, -64, 369, -297}
{229, 258, 322, 306, -144, -21}
{-431, -374, -282, -250, -174, 282}
{-228, 159, 446, 154, -309, -177}
{242, -301, -161, -83, 27, 227}
{213, 275, -416, -477, -199, 268}
{-113, 251, -228, -48, -77, 5}
{154, -493, -385, -14, -152, 428}
{5, -453, -192, 384, 32, 122}
{-465, -350, -475, 97, -22, 67}
{153, 450, -65, 451, 504, -89}
{305, 164, -268, -141, 311, -222}
{-495, 250, 118, 84, -173, 78}
{263, -128, 29, 355, 127, 298}
{462, 344, 17, 349, -36, 338}
{217, 153, 15, -145, 431, -203}
{-419, 186, 61, 411, -379, -319}
{-95, 443, -168, 98, 143, 257}
{180, -159, 55, -202, 390, 93}
{-127, 329, 144, -33, -81, 178}
{344, 392, -398, -178, 226, -119}
{-92, 485, -444, -287, 368, -47}
{301, -119, -429, -418, 342, -76}
{-242, 81, 389, 310, 450, 435}
{-71, 118, 75, 163, 82, 17}
{-19, -304, -105, -179, 183, 362}
{-406, -488, 239, 188, 18, 355}
{458, -200, 408, -122, -278, 421}
{-256, 494, -23, 82, 19, 342}
{-185, 503, 283, 459, -14, 230}
{-399, 61, -233, -317, -123, 270}
{-307, -473, 78, 187, -252, -405}
{-30, 364, -311, 324, -262, -367}
{478, -267, -47, -488, 29, 470}
{-311, -158, 257, 81, -475, -191}
{442, 464, -167, 220, 335, 396}
{371, -380, -145, 125, -324, -493}
{-43, 205, 363, 50, -330, -207}
{-168, -133, -474, -224, -71, 362}
{-250, 187, -298, -164, -76, 401}
{-184, 306, 35, 35, -459, -367}
{-69, -338, -306, -440, -119, 284}
{-311, 213, -311, 341, 127, -24}
{-138, -456, 277, 334, 326, 427}
{-255, -188, 361, -63, -320, 238}
{-236, -437, -211, -416, 94, 132}
{-398, -267, 353, 99, -138, 357}
{-91, 280, -109, 56, 221, 219}
{300, 415, -154, 221, -228, -187}
