(5,1009)
{-70, -176, 263, 80, -296, 106}
{34, 409, 240, -189, 190, 83}
{-498, 449, -241, 284, 359, 121}
{495, -459, 465, -351, 52, -332}
{-403, 486, 167, 334, -146, 90}
{-483, -450, 124, 406, 267, -63}
{432, -37, 465, 132, 454, -404}
{381, -26, -73, 1, 101, 218}
{-175, 503, 177, -272, 28, -417}
{467, -308, -107, -351, -90, 324}
{374, -14, -319, 366, 423, 287}
{364, 267, -11, -48, 174, 296}
{413, 16, 331, 198, 82, -154}
{-346, -2, -429, 456, 159, 386}
{-37, -152, -65, -363, 486, 109}
{335, 43, 386, 320, -176, 79}
{-368, -115, -47, 289, 44, 433}
{-137, -428, -311, -16, 96, -306}
{274, -97, 364, 204, 41, 434}
{-91, -381, -1, -430, 402, -112}
{-374, -420, 292, -500, -366, 12}
{488, 390, 389, 60, -428, 475}
{218, -365, 345, -158, -54, 17}
{76, -241, 396, 400, 38, 232}
{-407, -102, 274, 170, 319, -165}
{29, 157, 24, -193, 464, 34}
{-171, -302, 399, 66, -142, -26}
{-79, -80, 99, 382, -351, 361}
{50, -431, -329, -277, 145, -74}
{67, 35, 351, -118, -298, -318}
{267, 409, -206, -275, 297, 316}
{450, 124, -359, -9, -217, -4}
{-447, -456, 264, 81, -386, 130}
{-102, -240, 358, 457, 303, 19}
{-474, 450, 474, -279, -130, -100}
{-378, 117, 330, -75, -254, 261}
{-146, 366, 242, 361, 231, -38}
{462, 253, -156, 332, -224, 337}
{245, 23, -249, 48, 379, 170}
{454, 453, -490, -124, 469, -12}
{314, -113, -435, 326, -99, -80}
{158, 131, 404, 184, 112, 74}
{-499, 150, 256, 498, 317, -190}
{-22, 220, -138, 460, 316, 377}
{-184, 498, 427, 240, -481, -301}
{-10, 273, 334, -485, -235, -190}
{-447, 503, 182, 221, 92, 355}
{-440, 422, 90, -18, -39, 459}
{-226, -395, -290, 12, -105, 241}
{-310, -95, 76, -97, 336, -351}
{136, -52, -358, -395, -228, 344}
{17, -104, 456, 336, -429, 398}
{-329, 196, 138, 452, -153, -402}
{185, 325, -192, -292, 17, -303}
{44, -19, 438, 114, -136, 78}
{360, 460, -63, 464, -21, 198}
{174, 461, 386, 151, -381, 292}
{-366, 280, 428, 236, -393, 293}
{179, -126, 234, -168, -342, 277}
{-386, 126, 250, 406, 243, -56}
{1, -320, -287, -373, 32, -222}
{110, -422, -311, -467, 280, -138}
{258, 195, -500, 458, 206, -287}
{-147, 449, -477, -169, 311, 136}
{114, -195, 419, 374, 280, 376}
{-234, -188, 187, 289, -87, 30}
{-324, 63, -228, -220, -46, -75}
{353, -499, 312, -20, 72, -46}
{-443, 104, 50, 272, 198, -325}
{257, 35, -200, 397, 41, 270}
{-61, -332, -134, -86, -23, -403}
{-205, 476, 388, 128, 208, -392}
{-396, -200, -243, 1, -467, -343}
{-29, -271, 14, -327, -315, -131}
{390, 274, 222, -345, 271, -415}
{-254, 294, -489, -79, 229, 161}
{437, -363, 105, -445, -110, -304}
{-406, 110, -319, 57, -381, -316}
{42, -61, 299, 79, -439, 197}
{-181, 439, 117, 226, -440, 155}
{-302, 124, 433, 368, 273, -419}
{12, 295, 185, -351, -208, -334}
{472, -203, -337, -360, -42, -185}
{211, 406, -498, 274, 131, -281}
{164, -462, 398, -206, -103, 162}
{3, -13, -216, -196, -5, -85}
{155, 156, -61, 407, 464, -342}
{-379, -280, 175, -341, -284, 312}
{283, 362, -112, -123, 248, 245}
{-40, 7, 258, -388, 218, 235}
{367, -164, 340, 42, -78, -8}
{-277, 55, -80, -305, -458, -109}
{20, 183, -465, 202, -364, 111}
{-102, 225, 91, -83, -414, 258}
{-501, -104, 159, -103, 348, 257}
{-458, 61, 254, -155, -485, -320}
{-218, 133, 41, 187, -91, -321}
{-345, -311, 51, 91, 151, -295}
{5, -296, 185, 26, -201, -228}
{-167, -357, -451, -41, -293, 263}
{-483, 139, 296, -347, 377, 175}
{-2, -444, 431, -410, -139, -28}
{-99, -28, 274, -106, 57, -354}
{-275, 188, -446, -24, -442, 170}
{398, -299, -259, -462, 341, 249}
{-242, -336, -189, 134, 299, 423}
{-257, -487, 469, 475, -381, 80}
{-300, -231, 12, 166, 402, 30}
{26, -478, -223, -12, 389, 433}
{207, 298, -261, -423, -9, -246}
{-367, 394, -163, 272, 418, 333}
{-104, 29, -288, -475, 164, -29}
{500, -221, 406, -65, -112, 64}
{-363, -196, 98, 490, 308, 288}
{-244, -427, 58, 64, 470, 275}
{143, 393, -457, 116, 22, -324}
{416, -243, 73, 430, -321, -88}
{-496, -153, -363, 286, -48, 57}
{-298, -272, -228, -335, 86, -388}
{146, -458, 254, -444, 268, -25}
{-140, 216, 480, 359, 195, -497}
{-242, 292, 67, 456, 455, 232}
{-2, 165, 437, -89, -372, 99}
{341, 234, -155, 49, -495, -113}
{419, 169, -64, 2, -439, -410}
{478, 121, 198, 0, 290, 164}
{-438, -223, 177, 392, 30, 462}
{-13, -283, -443, 145, -491, -479}
{0, -110, 417, -55, 107, -187}
{355, -283, -219, -397, 424, 280}
{498, -167, 241, 86, 172, -417}
{390, -108, 410, 285, 142, -377}
{69, -194, 306, -319, -373, 180}
{-465, 339, -117, -96, -285, -105}
{287, -185, 309, 11, 497, 450}
{-266, 137, -223, -187, 488, -300}
{-436, 272, 273, 125, -177, -300}
{-148, 489, -392, -124, 499, -95}
{-448, -343, -287, 433, -449, 429}
{169, -496, -21, -383, -7, -312}
{-219, 99, 154, -157, 405, -68}
{185, -180, 163, 4, 186, 337}
{-110, 246, -137, 128, 42, -172}
{25, 106, 427, 442, 168, 148}
{244, -194, 12, 69, -34, -5}
{-117, -59, -148, -57, -253, -93}
{403, 44, -376, 489, -94, -305}
{157, 481, 210, 327, -261, -206}
{61, 259, 274, 304, -296, 246}
{-479, -196, -394, 30, -359, 24}
{-386, -41, -144, 389, 482, -322}
{113, 410, 224, -192, 308, 160}
{-492, -87, 431, 128, 504, 198}
{-12, 416, 222, 478, 26, 498}
{140, 136, -170, -447, -54, 313}
{91, -222, 257, -428, -143, 340}
{-407, -317, 74, 15, -324, -364}
{102, 208, 400, -372, -431, 258}
{430, -259, 322, 203, -17, 412}
{-248, -440, 335, -406, 216, 443}
{-355, 310, -269, 357, 250, -146}
{9, 310, 72, 363, -189, -217}
{217, 133, -233, 84, 2, 321}
{373, -341, -478, 398, 328, -389}
{-174, 301, 250, -485, 312, 142}
{163, -182, -238, 137, 446, 14}
{373, 199, 88, -75, -384, 130}
{-369, -82, 50, -459, 216, 362}
{207, 260, 169, -132, -226, 176}
{358, 163, 341, -443, 498, -161}
{-8, -201, -5, 269, 179, -466}
{-284, 381, -30, 226, 419, 392}
{-158, 106, -362, 68, -402, -225}
{-162, -319, -30, 1, -333, 152}
{229, 121, 122, -194, 15, 53}
{91, 295, -64, 293, -56, -252}
{355, -47, -483, 194, -448, -327}
{201, 448, -467, 85, 328, -2}
{373, 301, 89, 272, 110, 172}
{147, 90, -344, -28, 66, -494}
{347, -16, 447, -473, -485, -407}
{338, -361, 88, 4, 130, -44}
{72, 55, -54, 200, 267, 286}
{-254, -369, -75, -187, 18, -35}
{92, 418, 448, -136, -441, 87}
{-11, -487, -316, -14, 222, 319}
{491, 336, 133, -73, 314, -194}
{-275, 177, -328, 310, 381, 375}
{249, -345, -23, 124, -258, -332}
{433, 446, 210, -4, 200, -489}
{-147, -83, -155, -275, 248, -375}
{185, 207, -214, -262, 292, 380}
{288, -164, 52, -122, 193, 500}
{18, -37, -489, -440, -33, 384}
{475, -343, -184, 124, -54, -292}
{139, -219, 40, -123, -67, -4}
{500, 343, 253, 398, 200, 464}
{-20, -220, -77, -32, -252, 218}
{-153, 202, 333, 309, 326, -499}
{101, -74, -370, -98, -433, -463}
{-329, -77, -455, 214, 195, -200}
{187, -140, 129, 446, 345, 84}
{180, -236, -319, -321, -37, 132}
{-392, -341, -220, -95, 94, -216}
{228, -385, -467, 500, 95, -19}
{215, -252, -53, 213, 241, -49}
{240, -435, 27, 372, -81, 178}
{55, -237, -27, -347, -390, -471}
{-209, 223, 288, 155, 144, -267}
{432, -119, -327, -48, -285, -185}
{-137, 144, 253, -427, 464, -302}
{151, -349, -349, -136, -398, -79}
{-115, -347, -350, -369, -392, 261}
{-413, 250, -63, -365, 281, 172}
{336, -67, -403, 254, 25, 432}
{-54, 484, -308, 452, -351, -360}
{293, 464, -264, 295, -429, -355}
{-60, 120, -185, 0, -29, -183}
{81, -428, 237, 445, -180, -243}
{105, 443, 120, 121, -297, 284}
{-227, -465, 333, -6, 173, -6}
{377, 192, -346, 144, -137, -379}
{-30, 302, 490, 153, -481, -438}
{-170, 501, 379, -55, -150, 132}
{-476, 385, -275, 474, 212, -333}
{-261, 48, -280, 394, -268, 438}
{302, -22, -175, 313, 0, -423}
{-383, 54, 442, 67, 291, -419}
{42, 282, -49, -47, -45, -20}
{-301, -326, 15, -299, -258, -309}
{-292, -338, 26, -152, 178, 91}
{368, 423, 466, -12, 413, -324}
{-488, -87, 420, -99, 130, 5}
{102, -88, -53, 318, -49, -504}
{-415, -24, 385, -312, -313, -497}
{379, 448, 40, 488, 449, 346}
{348, 314, 123, 382, -264, 346}
{377, 419, 478, 254, -433, -273}
{305, 89, 406, 364, -395, -212}
{216, 289, -400, 153, -181, 269}
{90, 242, 485, 140, 260, 185}
{-299, -465, -35, 169, -435, -452}
{-444, 176, 90, -120, -253, -89}
{254, 250, -390, -222, 53, 476}
{-137, 359, 294, -101, 170, -171}
{-174, -378, -319, -169, 469, -31}
{148, -67, -182, -473, -399, -411}
{-278, -361, 269, -164, 72, -94}
{247, 369, 218, -353, 32, 103}
{106, 493, 246, 168, 90, 446}
{-478, 166, -350, -249, 29, -71}
{423, 460, 275, -263, 310, -342}
{153, 45, 143, -293, 183, 27}
{137, 385, 130, 175, -237, -165}
{55, 136, 308, -382, -193, -239}
{52, -47, -184, -73, -429, 45}
{-422, 52, -8, -183, -493, 128}
{189, -480, 491, -88, -101, 217}
{45, -363, 192, 68, 425, 291}
{-391, -424, -6, 229, -187, -1}
{90, 449, -28, 450, -115, -126}
{-443, 188, 286, 465, -234, -49}
{193, 28, 260, 32, -27, 84}
{-441, 246, 311, -129, -114, 162}
{-499, 330, 160, -95, -359, 453}
{91, 265, 428, 496, -386, -248}
{308, -284, 462, -400, -425, -229}
{-446, 32, 482, -228, -69, -311}
{-494, -439, 120, -283, 289, -88}
{-252, -170, -60, 462, 103, 249}
{93, 33, -381, -393, -490, -300}
{47, 181, -244, 272, -437, 192}
{0, -104, 488, -318, -344, -114}
{-252, -180, -21, -20, 109, 452}
{-408, -355, -110, 183, 373, 251}
{-311, 438, 123, 381, 384, 153}
{-97, 260, -174, 152, 183, 449}
{-476, -34, 498, -478, 159, -318}
{439, 62, 400, -94, -183, 428}
{288, 194, -246, 218, -463, 469}
{294, 417, 99, -261, 224, -365}
{391, -254, 355, 22, -371, -234}
{359, -480, 200, -304, 333, -303}
{-131, 481, 81, 221, 196, -26}
{149, -139, -78, -479, -10, -331}
{-360, -369, 13, -460, -334, 30}
{404, 293, -503, 14, 135, 90}
{-112, -422, -219, -432, -228, -453}
{-110, -253, 254, 313, 390, -224}
{224, -488, -493, 89, -61, -118}
{-338, -2, 241, -369, -95, 155}
{20, 14, -424, -364, 392, 37}
{-436, -66, 39, -101, 35, -372}
{343, -78, 421, -361, -125, 122}
{145, -300, -5, 347, -59, 205}
{-405, -467, -41, 37, -84, -420}
{477, 379, -371, 228, 300, 211}
{-456, -158, -235, -192, 174, 35}
{170, 250, -114, -342, 215, -406}
{-334, -26, 280, 493, -243, -259}
{249, 0, -463, 1, 357, -105}
{-120, -84, -405, -378, -58, 280}
{338, 46, 188, -25, -460, 284}
{-264, 83, 53, 486, 79, 179}
{425, -289, -99, -117, 187, 449}
{294, -149, 143, 96, 412, -484}
{28, 46, 402, -473, 319, -495}
{-413, -347, -254, 339, 263, 35}
{476, -233, -157, 138, -272, 51}
{-469, -154, 455, -393, -478, -49}
{-461, 479, -169, -106, -134, -253}
{493, -140, -358, 270, -132, -144}
{477, -76, -374, 170, -307, 157}
{47, 401, 368, -398, -408, -151}
{314, -162, 99, -337, 313, -502}
{351, 380, 319, 397, 49, 343}
{-146, -222, 184, -165, 357, 344}
{-200, -25, -446, -187, -315, 299}
{198, 400, -115, -287, 363, 316}
{-248, 177, 353, 111, -325, 474}
{441, 458, -259, 280, 176, 91}
{125, -441, 403, -278, 370, -10}
{-469, 220, 227, 75, -498, 494}
{-24, 350, -460, 419, -143, -427}
{454, 258, -184, 70, 216, 408}
{-312, 213, -299, 20, 151, -139}
{-333, 262, 321, 199, -255, -47}
{57, -120, -438, 332, -223, -221}
{217, -30, -239, -303, -261, -480}
{292, 212, -274, 68, 157, 356}
{110, -501, 256, 62, 37, 40}
{41, 437, 274, -58, 401, 366}
{412, -297, -443, -400, -456, -2}
{437, -183, 191, 432, 432, 59}
{381, 119, -268, -245, -148, -418}
{133, -263, -269, -242, -53, -42}
{423, -485, 194, -100, -471, -323}
{163, -405, 223, 348, 370, 311}
{352, -485, -30, -13, -125, 222}
{-372, -214, 225, 111, -185, 474}
{502, 369, 147, 21, 281, -196}
{-221, 345, -274, 220, 358, 245}
{396, 158, -40, 348, 287, 332}
{281, -499, 205, -389, 191, -54}
{346, -393, 37, 147, 99, -101}
{209, 467, 59, 154, -464, -225}
{126, -119, -447, -239, -290, 235}
{177, -332, 325, 199, 238, 138}
{215, 69, 66, -334, 392, 231}
{-449, -54, 333, -399, 227, -232}
{-217, 465, -146, 21, -321, 403}
{433, 472, -101, 412, 439, 424}
{-351, -372, 288, 433, 235, 462}
{-425, -299, -440, -386, -331, 440}
{-438, 81, 185, 450, 480, 122}
{-405, -143, -199, -129, 294, -483}
{309, -319, -78, -427, -40, 454}
{420, -263, 487, 3, -99, 359}
{-150, 128, 453, -420, -106, 348}
{-305, 164, -90, -325, 140, -427}
{310, 394, 244, 90, 399, -144}
{-53, -198, 175, 439, 61, 296}
{346, 463, -444, 254, -40, -503}
{-277, -7, -469, 122, -42, 402}
{488, 401, -345, 337, -470, -504}
{253, 328, 144, 275, 128, 180}
{115, 501, 262, 400, -4, 368}
{346, -103, -387, 49, 413, 11}
{-420, 207, 134, 53, 438, -102}
{-490, 437, 421, 284, -87, -238}
{119, -122, -133, 10, -334, -188}
{-311, -163, 310, -115, -66, -170}
{121, 316, 62, 320, 70, 473}
{-376, -92, 238, 168, -66, 14}
{-75, -389, -141, 303, -269, 367}
{-44, -144, -421, -31, -308, -220}
{241, 26, 441, -277, -110, -421}
{360, 98, -72, -289, 99, -191}
{352, 195, 487, 83, 150, 219}
{-145, 413, -155, 374, -66, -472}
{-325, -498, 174, 48, -12, -499}
{41, 314, 480, 249, -164, -47}
{-125, 96, -236, -193, -503, -290}
{-500, -73, -82, 420, 275, -319}
{147, 397, -264, 85, 147, 62}
{88, -425, -121, -120, 21, -77}
